Order_ID,Date,Customer ID,Product,Quantity,Unit_Price,Shipping Address,Payment_Method,Order_Status,Tracking_Number,Items_In_Cart,Coupon_Code,Referral_Source,Total_Price
ORD200420,29/11/2024,C11921,Phone,1,$453,439 Main St,Debit Card,Shipped,TRK91362635,5,FREESHIP,Instagram,$453
ORD200421,15/10/2023,C50683,Chair,2,$288,769 Main St,Debit Card,Cancelled,TRK53032122,5,Unknown,Email,$576
ORD200422,05/06/2023,C76140,Phone,4,$207,914 Main St,Gift Card,Returned,TRK25861469,6,WINTER15,Referral,$826
ORD200423,20/07/2024,C94311,Printer,4,$685,195 Main St,Gift Card,Cancelled,TRK97308771,6,WINTER15,Google,"$2,741"
ORD200424,12/04/2023,C49491,Chair,5,$23,339 Main St,Cash,Pending,TRK64012257,10,Unknown,Email,$115
ORD200425,09/03/2023,C40648,Laptop,2,$302,488 Main St,Gift Card,Returned,TRK25325993,5,WINTER15,Email,$604
ORD200426,16/03/2025,C40967,Monitor,5,$57,315 Main St,Cash,Cancelled,TRK24839296,10,Unknown,Facebook,$287
ORD200427,18/12/2024,C25406,Desk,1,$161,379 Main St,Credit Card,Pending,TRK70952564,3,WINTER15,Instagram,$161
ORD200428,26/11/2024,C77085,Chair,4,$263,895 Main St,Online,Cancelled,TRK57227640,8,WINTER15,Email,"$1,050"
ORD200429,19/12/2024,C38126,Printer,4,$515,522 Main St,Credit Card,Pending,TRK90838498,9,SAVE10,Facebook,"$2,061"
ORD200430,07/06/2023,C87448,Phone,1,$450,433 Main St,Gift Card,Shipped,TRK44134016,6,FREESHIP,Google,$450
ORD200431,06/10/2024,C62312,Printer,1,$53,651 Main St,Debit Card,Cancelled,TRK59623037,6,WINTER15,Facebook,$53
ORD200432,04/09/2023,C58443,Tablet,2,$424,662 Main St,Credit Card,Returned,TRK77163738,6,Unknown,Referral,$849
ORD200433,26/08/2023,C36613,Monitor,3,$632,785 Main St,Credit Card,Returned,TRK13282106,3,FREESHIP,Facebook,"$1,895"
ORD200434,22/10/2023,C73893,Printer,5,$328,384 Main St,Credit Card,Returned,TRK85939879,6,Unknown,Facebook,"$1,638"
ORD200435,27/05/2023,C48601,Printer,1,$414,101 Main St,Debit Card,Returned,TRK97868309,3,FREESHIP,Instagram,$414
ORD200436,11/02/2023,C14568,Laptop,4,$221,651 Main St,Online,Pending,TRK73545796,5,Unknown,Google,$885
ORD200437,18/04/2024,C63378,Phone,1,$512,955 Main St,Online,Delivered,TRK20863705,2,FREESHIP,Instagram,$512
ORD200438,03/01/2025,C77800,Tablet,3,$459,436 Main St,Gift Card,Pending,TRK27439574,3,SAVE10,Instagram,"$1,378"
ORD200439,08/09/2024,C91155,Tablet,1,$146,321 Main St,Online,Shipped,TRK36260319,4,WINTER15,Facebook,$146
ORD200440,05/11/2024,C60215,Desk,4,$84,978 Main St,Debit Card,Pending,TRK31727767,4,SAVE10,Facebook,$334
ORD200441,13/12/2023,C52915,Printer,2,$329,475 Main St,Gift Card,Returned,TRK79466982,6,FREESHIP,Email,$657
ORD200442,06/05/2024,C72588,Chair,5,$315,661 Main St,Cash,Pending,TRK43410829,8,SAVE10,Instagram,"$1,575"
ORD200443,14/05/2024,C61668,Chair,2,$70,813 Main St,Cash,Returned,TRK58970302,6,Unknown,Facebook,$139
ORD200444,08/06/2024,C79508,Printer,1,$135,585 Main St,Online,Shipped,TRK61882353,6,FREESHIP,Instagram,$135
ORD200445,23/03/2024,C94569,Phone,1,$487,227 Main St,Cash,Delivered,TRK31351770,3,SAVE10,Referral,$487
ORD200446,18/10/2023,C89592,Laptop,5,$510,262 Main St,Online,Delivered,TRK49442402,6,FREESHIP,Instagram,"$2,548"
ORD200447,07/04/2024,C48207,Printer,2,$417,356 Main St,Cash,Returned,TRK45355655,2,Unknown,Facebook,$834
ORD200448,04/09/2023,C16776,Laptop,2,$160,854 Main St,Cash,Pending,TRK12860600,4,SAVE10,Instagram,$320
ORD200449,26/08/2024,C91518,Tablet,3,$253,286 Main St,Online,Pending,TRK48688724,3,Unknown,Instagram,$759
ORD200450,15/01/2024,C36408,Monitor,5,$615,160 Main St,Gift Card,Returned,TRK94023253,10,WINTER15,Instagram,"$3,076"
ORD200451,01/04/2023,C14837,Monitor,1,$183,647 Main St,Debit Card,Cancelled,TRK17501136,6,SAVE10,Email,$183
ORD200452,23/07/2023,C36467,Printer,1,$76,581 Main St,Cash,Pending,TRK20863987,5,SAVE10,Google,$76
ORD200453,02/05/2025,C15017,Tablet,1,$676,492 Main St,Cash,Shipped,TRK51241924,1,WINTER15,Facebook,$676
ORD200454,27/11/2024,C54759,Laptop,1,$109,686 Main St,Debit Card,Cancelled,TRK75583042,5,FREESHIP,Google,$109
ORD200455,26/03/2024,C58341,Phone,1,$640,874 Main St,Debit Card,Pending,TRK32856728,2,SAVE10,Referral,$640
ORD200456,26/06/2023,C94479,Desk,5,$63,259 Main St,Credit Card,Shipped,TRK69089975,9,SAVE10,Facebook,$314
ORD200457,25/05/2025,C50236,Desk,4,$616,545 Main St,Online,Returned,TRK67692578,4,WINTER15,Instagram,"$2,463"
ORD200458,02/07/2024,C31412,Monitor,4,$511,196 Main St,Credit Card,Returned,TRK61946127,7,WINTER15,Email,"$2,042"
ORD200459,24/07/2024,C90142,Desk,1,$334,433 Main St,Credit Card,Returned,TRK39717191,2,Unknown,Instagram,$334
ORD200460,06/10/2024,C83548,Laptop,1,$144,474 Main St,Cash,Returned,TRK93822942,2,WINTER15,Referral,$144
ORD200461,08/06/2024,C29697,Tablet,1,$402,407 Main St,Credit Card,Shipped,TRK47776482,5,FREESHIP,Google,$402
ORD200462,31/03/2025,C22991,Phone,1,$253,731 Main St,Online,Cancelled,TRK32796086,1,Unknown,Referral,$253
ORD200463,26/05/2023,C25276,Laptop,5,$663,214 Main St,Debit Card,Shipped,TRK14011732,9,SAVE10,Instagram,"$3,314"
ORD200464,14/03/2023,C39176,Tablet,4,$434,739 Main St,Online,Cancelled,TRK71418686,6,FREESHIP,Google,"$1,738"
ORD200465,26/02/2024,C58773,Printer,5,$513,391 Main St,Gift Card,Cancelled,TRK65438300,8,Unknown,Google,"$2,567"
ORD200466,18/07/2023,C37412,Phone,1,$432,895 Main St,Cash,Delivered,TRK97829604,4,FREESHIP,Referral,$432
ORD200467,30/08/2024,C36492,Desk,1,$46,572 Main St,Cash,Cancelled,TRK44350440,2,WINTER15,Email,$46
ORD200468,21/06/2025,C90110,Phone,1,$418,998 Main St,Credit Card,Delivered,TRK60203957,5,FREESHIP,Email,$418
ORD200469,26/11/2023,C13877,Chair,5,$677,893 Main St,Cash,Cancelled,TRK17254691,5,Unknown,Facebook,"$3,385"
ORD200470,29/09/2023,C25149,Tablet,4,$264,672 Main St,Cash,Shipped,TRK33538608,5,SAVE10,Email,"$1,054"
ORD200471,19/04/2025,C52717,Desk,5,$551,395 Main St,Online,Cancelled,TRK27625571,7,FREESHIP,Referral,"$2,756"
ORD200472,06/01/2023,C60029,Chair,3,$508,796 Main St,Credit Card,Cancelled,TRK86461316,8,FREESHIP,Referral,"$1,524"
ORD200473,25/02/2025,C28552,Chair,2,$15,449 Main St,Online,Shipped,TRK71597160,4,Unknown,Facebook,$30
ORD200474,15/11/2023,C72293,Printer,3,$229,398 Main St,Credit Card,Shipped,TRK84378003,6,SAVE10,Referral,$688
ORD200475,19/04/2025,C29844,Tablet,2,$439,363 Main St,Cash,Cancelled,TRK91642337,3,SAVE10,Facebook,$877
ORD200476,15/01/2024,C77872,Phone,2,$514,867 Main St,Online,Returned,TRK19292184,4,FREESHIP,Referral,"$1,027"
ORD200477,05/03/2025,C56564,Phone,2,$254,481 Main St,Online,Shipped,TRK13166044,5,SAVE10,Google,$507
ORD200478,01/11/2024,C16758,Tablet,3,$63,914 Main St,Gift Card,Shipped,TRK88544431,6,FREESHIP,Referral,$188
ORD200479,18/02/2023,C87011,Monitor,4,$25,943 Main St,Credit Card,Pending,TRK21429162,8,Unknown,Google,$101
ORD200480,16/06/2023,C21147,Chair,1,$335,126 Main St,Debit Card,Pending,TRK93171043,6,FREESHIP,Referral,$335
ORD200481,23/04/2023,C94568,Laptop,4,$485,317 Main St,Debit Card,Delivered,TRK58653915,5,WINTER15,Referral,"$1,939"
ORD200482,02/03/2025,C35852,Monitor,3,$381,989 Main St,Online,Pending,TRK22302049,6,Unknown,Instagram,"$1,144"
ORD200483,18/01/2023,C66462,Phone,5,$348,982 Main St,Cash,Pending,TRK52743700,6,WINTER15,Google,"$1,740"
ORD200484,29/05/2024,C29092,Chair,4,$15,767 Main St,Cash,Cancelled,TRK90455340,6,Unknown,Facebook,$60
ORD200485,01/08/2023,C46651,Chair,3,$405,764 Main St,Cash,Shipped,TRK67679195,6,SAVE10,Instagram,"$1,214"
ORD200486,03/02/2023,C88981,Printer,4,$611,558 Main St,Cash,Shipped,TRK75267873,5,SAVE10,Referral,"$2,445"
ORD200487,09/03/2023,C40136,Printer,3,$347,211 Main St,Credit Card,Pending,TRK92924852,3,SAVE10,Google,"$1,040"
ORD200488,05/12/2024,C81573,Chair,1,$37,556 Main St,Online,Cancelled,TRK96522994,1,WINTER15,Email,$37
ORD200489,05/09/2023,C11940,Tablet,3,$149,589 Main St,Gift Card,Cancelled,TRK85466461,7,WINTER15,Email,$448
ORD200490,22/07/2024,C50097,Chair,5,$468,539 Main St,Online,Cancelled,TRK62785150,10,Unknown,Facebook,"$2,339"
ORD200491,05/01/2023,C98168,Phone,5,$421,481 Main St,Cash,Pending,TRK56423359,5,WINTER15,Facebook,"$2,104"
ORD200492,25/10/2023,C39074,Laptop,5,$607,103 Main St,Debit Card,Shipped,TRK13027036,6,SAVE10,Instagram,"$3,033"
ORD200493,28/01/2025,C84908,Phone,1,$420,372 Main St,Credit Card,Pending,TRK64135970,4,FREESHIP,Facebook,$420
ORD200494,19/07/2023,C64516,Laptop,3,$506,459 Main St,Debit Card,Pending,TRK63920573,3,FREESHIP,Referral,"$1,517"
ORD200495,05/06/2025,C63827,Phone,4,$494,947 Main St,Debit Card,Pending,TRK35730581,6,SAVE10,Facebook,"$1,975"
ORD200496,14/03/2025,C93618,Printer,3,$201,249 Main St,Online,Cancelled,TRK66129326,3,SAVE10,Google,$604
ORD200497,24/10/2024,C93948,Printer,3,$112,454 Main St,Gift Card,Shipped,TRK77358113,6,Unknown,Google,$337
ORD200498,12/07/2023,C73961,Tablet,4,$133,306 Main St,Cash,Returned,TRK32607173,8,WINTER15,Instagram,$530
ORD200499,06/04/2023,C18138,Printer,3,$539,520 Main St,Credit Card,Shipped,TRK20289483,4,SAVE10,Facebook,"$1,618"
ORD200500,07/04/2024,C79475,Laptop,5,$509,169 Main St,Cash,Returned,TRK42168516,8,WINTER15,Facebook,"$2,543"
ORD200501,04/02/2024,C88546,Desk,4,$203,226 Main St,Credit Card,Pending,TRK19867754,7,SAVE10,Referral,$814
ORD200502,20/05/2023,C69332,Monitor,3,$565,745 Main St,Debit Card,Returned,TRK65718848,7,SAVE10,Email,"$1,696"
ORD200503,31/08/2023,C64554,Tablet,3,$137,498 Main St,Online,Pending,TRK95384568,4,FREESHIP,Facebook,$411
ORD200504,11/06/2025,C11676,Monitor,2,$465,805 Main St,Online,Cancelled,TRK35726395,2,WINTER15,Instagram,$929
ORD200505,11/06/2023,C36014,Printer,2,$435,558 Main St,Online,Shipped,TRK97246526,7,Unknown,Email,$870
ORD200506,25/07/2023,C23279,Monitor,2,$44,696 Main St,Cash,Returned,TRK58039693,4,WINTER15,Instagram,$87
ORD200507,05/07/2023,C86481,Phone,1,$172,546 Main St,Credit Card,Pending,TRK87513944,5,WINTER15,Email,$172
ORD200508,14/05/2025,C39550,Phone,1,$558,976 Main St,Online,Delivered,TRK24120267,1,Unknown,Referral,$558
ORD200509,15/02/2023,C68937,Laptop,2,$425,560 Main St,Cash,Returned,TRK31908657,2,WINTER15,Google,$850
ORD200510,16/12/2024,C72533,Printer,1,$377,389 Main St,Debit Card,Delivered,TRK51288986,5,SAVE10,Email,$377
ORD200511,15/03/2024,C11415,Monitor,5,$575,267 Main St,Cash,Delivered,TRK65061457,7,WINTER15,Email,"$2,876"
ORD200512,27/09/2024,C14114,Desk,3,$568,856 Main St,Online,Pending,TRK63290700,3,FREESHIP,Instagram,"$1,704"
ORD200513,09/02/2025,C64128,Tablet,3,$95,533 Main St,Gift Card,Shipped,TRK37053575,8,Unknown,Referral,$285
ORD200514,16/04/2023,C15629,Printer,3,$304,492 Main St,Gift Card,Shipped,TRK64926044,3,WINTER15,Instagram,$912
ORD200515,14/03/2023,C67561,Phone,3,$554,160 Main St,Gift Card,Shipped,TRK75900717,4,FREESHIP,Facebook,"$1,661"
ORD200516,07/04/2024,C47022,Monitor,3,$167,208 Main St,Cash,Returned,TRK28855040,8,Unknown,Facebook,$501
ORD200517,09/04/2024,C55205,Tablet,4,$198,943 Main St,Cash,Cancelled,TRK88141634,7,FREESHIP,Google,$793
ORD200518,13/06/2025,C30686,Printer,4,$404,319 Main St,Online,Pending,TRK59807273,9,SAVE10,Referral,"$1,614"
ORD200519,10/05/2025,C71797,Laptop,4,$464,941 Main St,Debit Card,Returned,TRK66010667,5,SAVE10,Email,"$1,857"
ORD200520,10/03/2023,C66332,Monitor,3,$636,959 Main St,Cash,Returned,TRK27063398,5,Unknown,Referral,"$1,908"
ORD200521,25/02/2024,C82318,Phone,1,$528,991 Main St,Credit Card,Shipped,TRK37534165,2,Unknown,Facebook,$528
ORD200522,20/04/2024,C66254,Chair,1,$515,740 Main St,Gift Card,Cancelled,TRK82843861,1,FREESHIP,Email,$515
ORD200523,18/02/2025,C65083,Desk,4,$658,652 Main St,Credit Card,Returned,TRK60937148,6,WINTER15,Google,"$2,631"
ORD200524,25/10/2023,C44778,Phone,1,$153,103 Main St,Credit Card,Returned,TRK92617366,4,Unknown,Referral,$153
ORD200525,03/12/2023,C54499,Monitor,1,$668,160 Main St,Debit Card,Shipped,TRK18061555,1,SAVE10,Email,$668
ORD200526,29/02/2024,C91201,Desk,2,$47,837 Main St,Cash,Returned,TRK63526023,7,WINTER15,Google,$93
ORD200527,19/08/2024,C27202,Chair,5,$653,967 Main St,Credit Card,Cancelled,TRK75406128,10,SAVE10,Referral,"$3,267"
ORD200528,26/02/2025,C32011,Chair,1,$629,686 Main St,Credit Card,Returned,TRK70997744,2,SAVE10,Referral,$629
ORD200529,07/04/2024,C21181,Tablet,2,$675,938 Main St,Cash,Pending,TRK50363421,4,FREESHIP,Google,"$1,350"
ORD200530,18/07/2024,C98450,Chair,4,$89,613 Main St,Online,Pending,TRK14809530,9,Unknown,Google,$358
ORD200531,02/07/2024,C64502,Desk,5,$320,722 Main St,Gift Card,Delivered,TRK14914388,6,Unknown,Referral,"$1,600"
ORD200532,03/05/2025,C47365,Laptop,2,$41,369 Main St,Online,Delivered,TRK42207882,7,Unknown,Email,$82
ORD200533,05/03/2023,C66349,Desk,1,$566,715 Main St,Gift Card,Returned,TRK63550793,1,FREESHIP,Facebook,$566
ORD200534,06/06/2024,C73289,Chair,3,$649,906 Main St,Debit Card,Cancelled,TRK70872738,4,SAVE10,Email,"$1,946"
ORD200535,24/07/2024,C48649,Monitor,3,$68,332 Main St,Online,Cancelled,TRK45821445,3,FREESHIP,Email,$204
ORD200536,09/06/2024,C18724,Chair,1,$616,124 Main St,Cash,Returned,TRK52508861,6,Unknown,Email,$616
ORD200537,23/03/2025,C68553,Tablet,3,$247,385 Main St,Online,Delivered,TRK58218971,4,SAVE10,Facebook,$742
ORD200538,24/05/2024,C61280,Phone,3,$491,100 Main St,Cash,Shipped,TRK95487711,3,WINTER15,Email,"$1,472"
ORD200539,18/02/2025,C53277,Desk,3,$532,473 Main St,Gift Card,Delivered,TRK17653832,7,SAVE10,Google,"$1,595"
ORD200540,29/01/2024,C87281,Laptop,5,$649,852 Main St,Online,Pending,TRK81765057,7,Unknown,Referral,"$3,243"
ORD200541,07/08/2023,C69009,Printer,5,$456,879 Main St,Cash,Pending,TRK61295842,10,Unknown,Instagram,"$2,280"
ORD200542,14/11/2023,C49726,Tablet,1,$18,934 Main St,Cash,Cancelled,TRK20739460,6,FREESHIP,Email,$18
ORD200543,09/03/2024,C37531,Desk,5,$270,354 Main St,Cash,Shipped,TRK93877673,6,WINTER15,Facebook,"$1,349"
ORD200544,10/03/2024,C48713,Printer,5,$32,373 Main St,Credit Card,Returned,TRK96334419,5,FREESHIP,Referral,$160
ORD200545,19/12/2023,C74138,Monitor,2,$98,964 Main St,Cash,Returned,TRK74091695,3,Unknown,Instagram,$197
ORD200546,01/03/2024,C82399,Monitor,1,$159,928 Main St,Credit Card,Returned,TRK77177284,6,WINTER15,Instagram,$159
ORD200547,20/08/2023,C40427,Phone,1,$614,411 Main St,Online,Delivered,TRK25392280,4,FREESHIP,Facebook,$614
ORD200548,05/01/2024,C17103,Printer,3,$426,922 Main St,Online,Delivered,TRK64398650,5,WINTER15,Instagram,"$1,278"
ORD200549,25/02/2025,C34266,Monitor,4,$630,550 Main St,Debit Card,Cancelled,TRK56378197,8,WINTER15,Instagram,"$2,520"
ORD200550,29/10/2023,C97485,Laptop,4,$229,573 Main St,Cash,Shipped,TRK81794737,4,FREESHIP,Google,$916
ORD200551,18/05/2023,C23947,Laptop,1,$121,353 Main St,Debit Card,Delivered,TRK74812710,6,WINTER15,Email,$121
ORD200552,30/09/2023,C21665,Chair,4,$425,560 Main St,Online,Returned,TRK29890761,8,WINTER15,Facebook,"$1,701"
ORD200553,23/08/2023,C82550,Phone,2,$334,828 Main St,Gift Card,Cancelled,TRK74103758,4,FREESHIP,Referral,$668
ORD200554,30/05/2025,C61943,Laptop,2,$493,610 Main St,Cash,Returned,TRK66126496,5,FREESHIP,Instagram,$986
ORD200555,07/01/2023,C88933,Tablet,1,$92,333 Main St,Cash,Shipped,TRK89306964,2,Unknown,Facebook,$92
ORD200556,28/01/2023,C30923,Laptop,1,$654,932 Main St,Gift Card,Pending,TRK82609328,2,SAVE10,Facebook,$654
ORD200557,29/06/2023,C56969,Tablet,1,$56,130 Main St,Debit Card,Pending,TRK40719215,1,WINTER15,Facebook,$56
ORD200558,16/07/2024,C76766,Phone,4,$628,485 Main St,Online,Delivered,TRK32052962,6,WINTER15,Instagram,"$2,512"
ORD200559,15/04/2024,C22981,Desk,3,$157,454 Main St,Debit Card,Cancelled,TRK10115285,7,WINTER15,Email,$472
ORD200560,31/01/2023,C33634,Monitor,4,$589,524 Main St,Gift Card,Pending,TRK93168008,7,Unknown,Email,"$2,355"
ORD200561,31/01/2023,C96822,Printer,2,$495,198 Main St,Online,Shipped,TRK89180077,2,Unknown,Google,$990
ORD200562,06/10/2023,C76675,Laptop,3,$664,922 Main St,Gift Card,Returned,TRK28043915,6,FREESHIP,Email,"$1,992"
ORD200563,12/12/2023,C12039,Laptop,1,$133,844 Main St,Debit Card,Returned,TRK68645763,1,SAVE10,Referral,$133
ORD200564,08/04/2025,C93309,Desk,5,$364,734 Main St,Credit Card,Cancelled,TRK99446987,5,WINTER15,Google,"$1,821"
ORD200565,14/05/2023,C62042,Tablet,5,$308,214 Main St,Online,Pending,TRK42605492,10,Unknown,Facebook,"$1,540"
ORD200566,18/04/2024,C83223,Phone,4,$163,167 Main St,Cash,Cancelled,TRK54339083,7,FREESHIP,Email,$651
ORD200567,30/09/2024,C92575,Chair,5,$493,153 Main St,Cash,Shipped,TRK53579227,10,FREESHIP,Email,"$2,465"
ORD200568,10/03/2023,C29072,Laptop,2,$344,312 Main St,Online,Delivered,TRK72334047,4,Unknown,Google,$688
ORD200569,22/03/2025,C25783,Desk,5,$251,672 Main St,Cash,Shipped,TRK13289741,8,SAVE10,Instagram,"$1,253"
ORD200570,27/12/2024,C63727,Desk,2,$362,122 Main St,Debit Card,Pending,TRK13611021,2,SAVE10,Instagram,$724
ORD200571,23/11/2024,C42365,Tablet,1,$214,867 Main St,Gift Card,Returned,TRK39563288,2,WINTER15,Google,$214
ORD200572,11/11/2023,C27438,Printer,1,$70,341 Main St,Cash,Returned,TRK69125497,4,WINTER15,Facebook,$70
ORD200573,25/01/2023,C13205,Chair,5,$421,522 Main St,Debit Card,Cancelled,TRK30686578,7,Unknown,Instagram,"$2,107"
ORD200574,24/01/2024,C29685,Chair,5,$385,275 Main St,Credit Card,Pending,TRK97733212,6,FREESHIP,Email,"$1,923"
ORD200575,07/06/2023,C74005,Chair,5,$448,528 Main St,Gift Card,Returned,TRK61640534,7,SAVE10,Google,"$2,241"
ORD200576,29/05/2024,C14457,Laptop,5,$79,747 Main St,Cash,Pending,TRK42517811,8,Unknown,Facebook,$395
ORD200577,22/01/2023,C77046,Tablet,4,$185,967 Main St,Online,Returned,TRK44401497,9,WINTER15,Google,$742
ORD200578,10/10/2024,C50415,Monitor,5,$566,587 Main St,Credit Card,Delivered,TRK41345634,6,SAVE10,Instagram,"$2,830"
ORD200579,04/06/2023,C73999,Tablet,2,$188,413 Main St,Online,Shipped,TRK67919507,4,WINTER15,Facebook,$376
ORD200580,14/11/2023,C71076,Monitor,2,$256,340 Main St,Credit Card,Delivered,TRK65148292,4,SAVE10,Instagram,$512
ORD200581,11/11/2024,C44674,Laptop,1,$627,942 Main St,Online,Delivered,TRK87158684,1,Unknown,Referral,$627
ORD200582,19/02/2024,C15228,Tablet,3,$474,558 Main St,Gift Card,Shipped,TRK33860620,8,WINTER15,Google,"$1,422"
ORD200583,15/06/2025,C27072,Chair,3,$154,996 Main St,Gift Card,Delivered,TRK29750379,4,Unknown,Instagram,$463
ORD200584,21/03/2025,C15257,Chair,4,$145,626 Main St,Online,Delivered,TRK28779938,6,SAVE10,Google,$580
ORD200585,20/08/2023,C91486,Tablet,4,$67,907 Main St,Cash,Returned,TRK79617136,8,WINTER15,Google,$268
ORD200586,10/11/2024,C17389,Monitor,1,$522,905 Main St,Gift Card,Returned,TRK98857880,5,FREESHIP,Referral,$522
ORD200587,12/06/2023,C18820,Monitor,5,$515,347 Main St,Gift Card,Delivered,TRK91547425,10,FREESHIP,Instagram,"$2,573"
ORD200588,10/12/2024,C61849,Monitor,4,$578,811 Main St,Credit Card,Delivered,TRK47613918,9,Unknown,Google,"$2,311"
ORD200589,10/02/2025,C84041,Laptop,2,$501,900 Main St,Cash,Delivered,TRK84920444,3,FREESHIP,Referral,"$1,002"
ORD200590,10/09/2023,C55757,Printer,2,$461,175 Main St,Gift Card,Returned,TRK27356242,4,Unknown,Email,$922
ORD200591,18/11/2024,C18187,Laptop,1,$605,470 Main St,Gift Card,Shipped,TRK50528185,3,FREESHIP,Referral,$605
ORD200592,23/04/2024,C42306,Phone,3,$204,938 Main St,Online,Returned,TRK15499648,4,Unknown,Google,$613
ORD200593,02/08/2023,C51024,Monitor,1,$490,636 Main St,Gift Card,Shipped,TRK31375086,4,FREESHIP,Facebook,$490
ORD200594,21/02/2024,C40140,Phone,5,$73,598 Main St,Credit Card,Cancelled,TRK12671989,7,Unknown,Email,$363
ORD200595,10/01/2025,C72596,Printer,2,$385,491 Main St,Online,Pending,TRK83870446,7,SAVE10,Email,$770
ORD200596,12/06/2023,C91805,Desk,3,$606,653 Main St,Debit Card,Returned,TRK34504030,7,FREESHIP,Facebook,"$1,819"
ORD200597,25/11/2024,C40538,Desk,2,$212,700 Main St,Gift Card,Cancelled,TRK29821356,4,WINTER15,Email,$424
ORD200598,26/04/2024,C60329,Desk,5,$495,826 Main St,Credit Card,Pending,TRK59069987,5,Unknown,Facebook,"$2,477"
ORD200599,30/06/2023,C28740,Chair,3,$557,123 Main St,Online,Cancelled,TRK33642221,4,FREESHIP,Facebook,"$1,671"
ORD200600,26/05/2023,C87051,Printer,1,$72,460 Main St,Gift Card,Cancelled,TRK82056333,1,FREESHIP,Facebook,$72
ORD200601,02/10/2023,C12479,Monitor,5,$25,529 Main St,Credit Card,Shipped,TRK73935314,10,Unknown,Referral,$124
ORD200602,05/03/2024,C35852,Tablet,4,$26,982 Main St,Online,Pending,TRK64660134,5,SAVE10,Instagram,$104
ORD200603,04/10/2024,C26223,Tablet,1,$657,800 Main St,Cash,Pending,TRK50900547,4,SAVE10,Google,$657
ORD200604,22/06/2025,C99214,Chair,3,$33,252 Main St,Debit Card,Delivered,TRK81368481,6,Unknown,Facebook,$98
ORD200605,10/05/2024,C49605,Monitor,2,$229,892 Main St,Debit Card,Shipped,TRK95620066,4,SAVE10,Referral,$458
ORD200606,06/11/2024,C85018,Laptop,3,$275,783 Main St,Cash,Cancelled,TRK54128886,3,SAVE10,Google,$824
ORD200607,31/05/2025,C96434,Printer,4,$634,282 Main St,Cash,Shipped,TRK56730647,6,SAVE10,Google,"$2,536"
ORD200608,24/07/2024,C32956,Laptop,5,$543,788 Main St,Online,Cancelled,TRK73140103,6,SAVE10,Instagram,"$2,716"
ORD200609,27/01/2025,C41137,Chair,3,$449,809 Main St,Cash,Returned,TRK52732162,5,WINTER15,Referral,"$1,347"
ORD200610,16/06/2024,C60361,Desk,5,$390,623 Main St,Cash,Returned,TRK83566924,7,FREESHIP,Facebook,"$1,948"
ORD200611,21/04/2023,C36688,Desk,1,$305,700 Main St,Gift Card,Returned,TRK35720426,3,WINTER15,Referral,$305
ORD200612,02/06/2023,C51811,Chair,3,$445,339 Main St,Gift Card,Cancelled,TRK82377939,8,Unknown,Google,"$1,335"
ORD200613,19/12/2024,C62405,Laptop,2,$230,154 Main St,Online,Returned,TRK14721763,4,WINTER15,Email,$461
ORD200614,08/03/2024,C77363,Phone,1,$97,807 Main St,Gift Card,Cancelled,TRK12439827,3,Unknown,Referral,$97
ORD200615,07/03/2025,C97218,Monitor,5,$460,252 Main St,Credit Card,Returned,TRK52632065,10,WINTER15,Facebook,"$2,301"
ORD200616,17/10/2024,C43919,Tablet,3,$602,984 Main St,Credit Card,Cancelled,TRK73113192,7,SAVE10,Facebook,"$1,805"
ORD200617,08/02/2024,C57093,Tablet,3,$184,834 Main St,Online,Cancelled,TRK75469057,4,Unknown,Referral,$553
ORD200618,03/09/2024,C50565,Tablet,1,$411,399 Main St,Debit Card,Returned,TRK97981418,5,Unknown,Instagram,$411
ORD200619,16/07/2024,C38845,Laptop,1,$533,764 Main St,Gift Card,Pending,TRK47637374,2,Unknown,Referral,$533
ORD200620,27/03/2024,C84834,Tablet,3,$136,866 Main St,Debit Card,Returned,TRK90136001,8,SAVE10,Referral,$409
ORD200621,22/10/2023,C37455,Phone,5,$476,146 Main St,Credit Card,Delivered,TRK82685594,7,WINTER15,Google,"$2,380"
ORD200622,02/11/2024,C27078,Desk,5,$236,128 Main St,Credit Card,Returned,TRK89314307,7,Unknown,Facebook,"$1,182"
ORD200623,16/06/2023,C91941,Printer,3,$396,269 Main St,Gift Card,Cancelled,TRK21330732,4,FREESHIP,Instagram,"$1,188"
ORD200624,16/01/2024,C25967,Tablet,5,$342,747 Main St,Debit Card,Delivered,TRK88559278,6,Unknown,Email,"$1,710"
ORD200625,24/09/2023,C22123,Tablet,1,$673,519 Main St,Credit Card,Pending,TRK43250279,1,WINTER15,Email,$673
ORD200626,01/03/2024,C45671,Tablet,2,$657,769 Main St,Online,Shipped,TRK18179773,5,SAVE10,Referral,"$1,315"
ORD200627,06/08/2023,C53334,Chair,3,$499,879 Main St,Online,Returned,TRK31724421,4,FREESHIP,Email,"$1,496"
ORD200628,26/03/2023,C18717,Printer,5,$559,861 Main St,Cash,Pending,TRK58568806,8,FREESHIP,Referral,"$2,793"
ORD200629,07/07/2023,C50137,Phone,3,$20,840 Main St,Online,Pending,TRK91836131,3,Unknown,Referral,$59
ORD200630,23/06/2023,C51481,Monitor,5,$249,140 Main St,Debit Card,Cancelled,TRK33437701,10,Unknown,Instagram,"$1,244"
ORD200631,31/08/2024,C99128,Chair,3,$46,360 Main St,Gift Card,Returned,TRK32426808,5,WINTER15,Referral,$138
